CO_TAZID,SUBAREAID,CO_FIPS,CO_NAME,MedInc
50813,2,5,CACHE,65252
50814,2,5,CACHE,65252
50815,2,5,CACHE,65252
50816,2,5,CACHE,84569
50817,2,5,CACHE,80861
50818,2,5,CACHE,80861
50819,2,5,CACHE,80861
50820,2,5,CACHE,80861
50821,2,5,CACHE,80861
50822,2,5,CACHE,80861
50823,2,5,CACHE,82903
50824,2,5,CACHE,80861
50825,2,5,CACHE,82903
50826,2,5,CACHE,80861
50827,2,5,CACHE,80861
50828,2,5,CACHE,82903
50829,2,5,CACHE,82903
50830,2,5,CACHE,84569
50831,2,5,CACHE,84569
50832,2,5,CACHE,82903
50833,2,5,CACHE,84569
50834,2,5,CACHE,82903
50835,2,5,CACHE,80861
50836,2,5,CACHE,82903
50837,2,5,CACHE,82903
50838,2,5,CACHE,80861
50839,2,5,CACHE,82903
50840,2,5,CACHE,80861
50841,2,5,CACHE,70607
50842,2,5,CACHE,80861
50843,2,5,CACHE,70607
50844,2,5,CACHE,80861
50845,2,5,CACHE,80861
50846,2,5,CACHE,82903
50847,2,5,CACHE,80861
50848,2,5,CACHE,70607
50849,2,5,CACHE,70607
50850,2,5,CACHE,80861
50851,2,5,CACHE,70607
50852,2,5,CACHE,80861
50853,2,5,CACHE,80861
50854,2,5,CACHE,70607
50855,2,5,CACHE,70607
50856,2,5,CACHE,80861
50857,2,5,CACHE,80861
50858,2,5,CACHE,70607
50859,2,5,CACHE,70607
50860,2,5,CACHE,82903
50861,2,5,CACHE,84225
50862,2,5,CACHE,84225
50863,2,5,CACHE,82903
50864,2,5,CACHE,82903
50865,2,5,CACHE,84569
50866,2,5,CACHE,84569
50867,2,5,CACHE,82903
50868,2,5,CACHE,84569
50869,2,5,CACHE,82903
50870,2,5,CACHE,82903
50871,2,5,CACHE,84569
50872,2,5,CACHE,84569
50873,2,5,CACHE,82903
50874,2,5,CACHE,82903
50875,2,5,CACHE,84569
50876,2,5,CACHE,82903
50877,2,5,CACHE,84569
50878,2,5,CACHE,54740
50879,2,5,CACHE,84569
50880,2,5,CACHE,54740
50881,2,5,CACHE,84569
50882,2,5,CACHE,54740
50883,2,5,CACHE,84569
50884,2,5,CACHE,84569
50885,2,5,CACHE,54740
50886,2,5,CACHE,54740
50887,2,5,CACHE,84569
50888,2,5,CACHE,54740
50889,2,5,CACHE,84225
50890,2,5,CACHE,54740
50891,2,5,CACHE,87743
50892,2,5,CACHE,84225
50893,2,5,CACHE,84225
50894,2,5,CACHE,84225
50895,2,5,CACHE,84225
50896,2,5,CACHE,84225
50897,2,5,CACHE,84225
50898,2,5,CACHE,84569
50899,2,5,CACHE,84569
50900,2,5,CACHE,87584
50901,2,5,CACHE,87584
50902,2,5,CACHE,87584
50903,2,5,CACHE,87584
50904,2,5,CACHE,87584
50905,2,5,CACHE,87584
50906,2,5,CACHE,87584
50907,2,5,CACHE,87584
50908,2,5,CACHE,47188
50909,2,5,CACHE,47188
50910,2,5,CACHE,47188
50911,2,5,CACHE,47188
50912,2,5,CACHE,68723
50913,2,5,CACHE,68723
50914,2,5,CACHE,72849
50915,2,5,CACHE,72849
50916,2,5,CACHE,72849
50917,2,5,CACHE,72849
50918,2,5,CACHE,72849
50919,2,5,CACHE,72849
50920,2,5,CACHE,72849
50921,2,5,CACHE,72849
50922,2,5,CACHE,87743
50923,2,5,CACHE,87743
50924,2,5,CACHE,87743
50925,2,5,CACHE,84225
50926,2,5,CACHE,84225
50927,2,5,CACHE,76557
50928,2,5,CACHE,76557
50929,2,5,CACHE,84225
50930,2,5,CACHE,82903
50931,2,5,CACHE,82903
50932,2,5,CACHE,52095
50933,2,5,CACHE,82903
50934,2,5,CACHE,69913
50935,2,5,CACHE,69913
50936,2,5,CACHE,82903
50937,2,5,CACHE,82903
50938,2,5,CACHE,82903
50939,2,5,CACHE,82903
50940,2,5,CACHE,82903
50941,2,5,CACHE,82903
50942,2,5,CACHE,82903
50943,2,5,CACHE,82903
530001,3,53,WASHINGTON,66154
530002,3,53,WASHINGTON,66154
530003,3,53,WASHINGTON,66154
530004,3,53,WASHINGTON,66154
530005,3,53,WASHINGTON,66154
530006,3,53,WASHINGTON,66154
530007,3,53,WASHINGTON,66154
530008,3,53,WASHINGTON,66154
530009,3,53,WASHINGTON,66154
530010,3,53,WASHINGTON,66154
530011,3,53,WASHINGTON,66154
530012,3,53,WASHINGTON,66154
530013,3,53,WASHINGTON,66154
530014,3,53,WASHINGTON,66154
530015,3,53,WASHINGTON,66154
530016,3,53,WASHINGTON,54409
530017,3,53,WASHINGTON,66154
530018,3,53,WASHINGTON,66154
530019,3,53,WASHINGTON,66154
530020,3,53,WASHINGTON,66154
530021,3,53,WASHINGTON,66154
530022,3,53,WASHINGTON,66154
530023,3,53,WASHINGTON,54409
530024,3,53,WASHINGTON,54409
530025,3,53,WASHINGTON,59392
530026,3,53,WASHINGTON,56012
530027,3,53,WASHINGTON,56012
530028,3,53,WASHINGTON,56012
530029,3,53,WASHINGTON,56081
530030,3,53,WASHINGTON,56012
530031,3,53,WASHINGTON,74553
530032,3,53,WASHINGTON,74553
530033,3,53,WASHINGTON,54409
530034,3,53,WASHINGTON,56012
530035,3,53,WASHINGTON,56012
530036,3,53,WASHINGTON,74553
530037,3,53,WASHINGTON,66154
530038,3,53,WASHINGTON,57931
530039,3,53,WASHINGTON,74553
530040,3,53,WASHINGTON,74553
530041,3,53,WASHINGTON,54409
530042,3,53,WASHINGTON,74553
530043,3,53,WASHINGTON,83243
530044,3,53,WASHINGTON,57649
530045,3,53,WASHINGTON,105292
530046,3,53,WASHINGTON,54409
530047,3,53,WASHINGTON,54948
530048,3,53,WASHINGTON,105292
530049,3,53,WASHINGTON,105292
530050,3,53,WASHINGTON,105292
530051,3,53,WASHINGTON,105292
530052,3,53,WASHINGTON,105292
530053,3,53,WASHINGTON,73134
530054,3,53,WASHINGTON,68461
530055,3,53,WASHINGTON,73134
530056,3,53,WASHINGTON,73134
530057,3,53,WASHINGTON,71957
530058,3,53,WASHINGTON,73134
530059,3,53,WASHINGTON,71957
530060,3,53,WASHINGTON,71957
530061,3,53,WASHINGTON,60933
530062,3,53,WASHINGTON,53924
530063,3,53,WASHINGTON,71957
530064,3,53,WASHINGTON,36795
530065,3,53,WASHINGTON,36795
530066,3,53,WASHINGTON,54409
530067,3,53,WASHINGTON,36795
530068,3,53,WASHINGTON,36795
530069,3,53,WASHINGTON,71957
530070,3,53,WASHINGTON,36795
530071,3,53,WASHINGTON,71957
530072,3,53,WASHINGTON,40864
530073,3,53,WASHINGTON,54409
530074,3,53,WASHINGTON,60296
530075,3,53,WASHINGTON,60296
530076,3,53,WASHINGTON,46625
530077,3,53,WASHINGTON,40864
530078,3,53,WASHINGTON,46625
530079,3,53,WASHINGTON,46625
530080,3,53,WASHINGTON,49623
530081,3,53,WASHINGTON,46625
530082,3,53,WASHINGTON,60695
530083,3,53,WASHINGTON,57416
530084,3,53,WASHINGTON,40864
530085,3,53,WASHINGTON,56292
530086,3,53,WASHINGTON,71140
530087,3,53,WASHINGTON,57719
530088,3,53,WASHINGTON,57416
530089,3,53,WASHINGTON,66498
530090,3,53,WASHINGTON,60695
530091,3,53,WASHINGTON,60695
530092,3,53,WASHINGTON,57416
530093,3,53,WASHINGTON,56292
530094,3,53,WASHINGTON,32637
530095,3,53,WASHINGTON,54892
530096,3,53,WASHINGTON,57416
530097,3,53,WASHINGTON,60695
530098,3,53,WASHINGTON,57719
530099,3,53,WASHINGTON,57416
530100,3,53,WASHINGTON,71140
530101,3,53,WASHINGTON,40864
530102,3,53,WASHINGTON,57719
530103,3,53,WASHINGTON,57416
530104,3,53,WASHINGTON,54892
530105,3,53,WASHINGTON,57416
530106,3,53,WASHINGTON,54892
530107,3,53,WASHINGTON,105292
530108,3,53,WASHINGTON,105292
530109,3,53,WASHINGTON,56292
530110,3,53,WASHINGTON,71140
530111,3,53,WASHINGTON,57719
530112,3,53,WASHINGTON,40864
530113,3,53,WASHINGTON,56292
530114,3,53,WASHINGTON,32637
530115,3,53,WASHINGTON,32637
530116,3,53,WASHINGTON,40864
530117,3,53,WASHINGTON,60695
530118,3,53,WASHINGTON,57719
530119,3,53,WASHINGTON,60695
530120,3,53,WASHINGTON,57416
530121,3,53,WASHINGTON,43001
530122,3,53,WASHINGTON,43001
530123,3,53,WASHINGTON,57719
530124,3,53,WASHINGTON,54892
530125,3,53,WASHINGTON,54892
530126,3,53,WASHINGTON,57416
530127,3,53,WASHINGTON,54892
530128,3,53,WASHINGTON,44345
530129,3,53,WASHINGTON,40864
530130,3,53,WASHINGTON,40864
530131,3,53,WASHINGTON,44345
530132,3,53,WASHINGTON,32637
530133,3,53,WASHINGTON,32637
530134,3,53,WASHINGTON,54892
530135,3,53,WASHINGTON,32637
530136,3,53,WASHINGTON,54892
530137,3,53,WASHINGTON,43001
530138,3,53,WASHINGTON,43001
530139,3,53,WASHINGTON,60695
530140,3,53,WASHINGTON,40864
530141,3,53,WASHINGTON,54892
530142,3,53,WASHINGTON,54892
530143,3,53,WASHINGTON,71140
530144,3,53,WASHINGTON,57719
530145,3,53,WASHINGTON,56292
530146,3,53,WASHINGTON,43001
530147,3,53,WASHINGTON,43001
530148,3,53,WASHINGTON,32637
530149,3,53,WASHINGTON,57719
530150,3,53,WASHINGTON,43001
530151,3,53,WASHINGTON,32637
530152,3,53,WASHINGTON,40864
530153,3,53,WASHINGTON,40864
530154,3,53,WASHINGTON,40864
530155,3,53,WASHINGTON,40864
530156,3,53,WASHINGTON,40864
530157,3,53,WASHINGTON,44345
530158,3,53,WASHINGTON,71140
530159,3,53,WASHINGTON,32637
530160,3,53,WASHINGTON,32637
530161,3,53,WASHINGTON,44345
530162,3,53,WASHINGTON,82873
530163,3,53,WASHINGTON,40864
530164,3,53,WASHINGTON,83100
530165,3,53,WASHINGTON,40864
530166,3,53,WASHINGTON,83100
530167,3,53,WASHINGTON,66498
530168,3,53,WASHINGTON,40864
530169,3,53,WASHINGTON,40864
530170,3,53,WASHINGTON,43001
530171,3,53,WASHINGTON,55322
530172,3,53,WASHINGTON,55322
530173,3,53,WASHINGTON,31282
530174,3,53,WASHINGTON,31282
530175,3,53,WASHINGTON,34846
530176,3,53,WASHINGTON,60695
530177,3,53,WASHINGTON,34846
530178,3,53,WASHINGTON,44345
530179,3,53,WASHINGTON,44345
530180,3,53,WASHINGTON,66498
530181,3,53,WASHINGTON,66498
530182,3,53,WASHINGTON,34846
530183,3,53,WASHINGTON,83100
530184,3,53,WASHINGTON,31282
530185,3,53,WASHINGTON,57719
530186,3,53,WASHINGTON,83100
530187,3,53,WASHINGTON,57719
530188,3,53,WASHINGTON,43001
530189,3,53,WASHINGTON,41912
530190,3,53,WASHINGTON,66498
530191,3,53,WASHINGTON,66498
530192,3,53,WASHINGTON,47741
530193,3,53,WASHINGTON,47741
530194,3,53,WASHINGTON,47741
530195,3,53,WASHINGTON,47468
530196,3,53,WASHINGTON,47468
530197,3,53,WASHINGTON,41912
530198,3,53,WASHINGTON,44345
530199,3,53,WASHINGTON,44345
530200,3,53,WASHINGTON,60695
530201,3,53,WASHINGTON,43001
530202,3,53,WASHINGTON,57719
530203,3,53,WASHINGTON,57719
530204,3,53,WASHINGTON,57719
530205,3,53,WASHINGTON,49801
530206,3,53,WASHINGTON,47741
530207,3,53,WASHINGTON,49801
530208,3,53,WASHINGTON,47741
530209,3,53,WASHINGTON,66498
530210,3,53,WASHINGTON,47214
530211,3,53,WASHINGTON,62419
530212,3,53,WASHINGTON,62177
530213,3,53,WASHINGTON,49801
530214,3,53,WASHINGTON,49801
530215,3,53,WASHINGTON,81627
530216,3,53,WASHINGTON,66498
530217,3,53,WASHINGTON,74845
530218,3,53,WASHINGTON,57719
530219,3,53,WASHINGTON,57719
530220,3,53,WASHINGTON,66498
530221,3,53,WASHINGTON,49801
530222,3,53,WASHINGTON,49801
530223,3,53,WASHINGTON,49801
530224,3,53,WASHINGTON,49801
530225,3,53,WASHINGTON,49801
530226,3,53,WASHINGTON,74845
530227,3,53,WASHINGTON,74845
530228,3,53,WASHINGTON,49801
530229,3,53,WASHINGTON,47741
530230,3,53,WASHINGTON,49801
530231,3,53,WASHINGTON,49801
530232,3,53,WASHINGTON,81627
530233,3,53,WASHINGTON,81627
530234,3,53,WASHINGTON,74845
530235,3,53,WASHINGTON,57719
530236,3,53,WASHINGTON,57719
530237,3,53,WASHINGTON,49801
530238,3,53,WASHINGTON,81627
530239,3,53,WASHINGTON,66015
530240,3,53,WASHINGTON,74845
530241,3,53,WASHINGTON,81627
530242,3,53,WASHINGTON,49801
530243,3,53,WASHINGTON,81627
530244,3,53,WASHINGTON,66015
530245,3,53,WASHINGTON,74845
530246,3,53,WASHINGTON,49801
530247,3,53,WASHINGTON,81627
530248,3,53,WASHINGTON,81627
530249,3,53,WASHINGTON,66015
530250,3,53,WASHINGTON,74845
530251,3,53,WASHINGTON,74845
530252,3,53,WASHINGTON,49801
530253,3,53,WASHINGTON,74845
530254,3,53,WASHINGTON,81627
530255,3,53,WASHINGTON,81627
530256,3,53,WASHINGTON,74845
530257,3,53,WASHINGTON,81627
530258,3,53,WASHINGTON,81627
530259,3,53,WASHINGTON,64792
530260,3,53,WASHINGTON,45549
530261,3,53,WASHINGTON,55706
530262,3,53,WASHINGTON,57638
530263,3,53,WASHINGTON,74159
530264,3,53,WASHINGTON,57752
530265,3,53,WASHINGTON,74845
530266,3,53,WASHINGTON,81627
530267,3,53,WASHINGTON,90529
530268,3,53,WASHINGTON,90529
530269,3,53,WASHINGTON,90529
530270,3,53,WASHINGTON,90529
530271,3,53,WASHINGTON,55706
530272,3,53,WASHINGTON,55706
530273,3,53,WASHINGTON,57638
530274,3,53,WASHINGTON,90529
530275,3,53,WASHINGTON,90529
530276,3,53,WASHINGTON,63302
530277,3,53,WASHINGTON,45549
530278,3,53,WASHINGTON,57638
530279,3,53,WASHINGTON,90529
530280,3,53,WASHINGTON,55706
530281,3,53,WASHINGTON,90529
530282,3,53,WASHINGTON,90529
530283,3,53,WASHINGTON,90529
530284,3,53,WASHINGTON,85209
530285,3,53,WASHINGTON,55706
530286,3,53,WASHINGTON,45549
530287,3,53,WASHINGTON,57638
530288,3,53,WASHINGTON,90529
530289,3,53,WASHINGTON,90529
530290,3,53,WASHINGTON,85209
530291,3,53,WASHINGTON,85209
530292,3,53,WASHINGTON,90529
530293,3,53,WASHINGTON,85209
530294,3,53,WASHINGTON,57638
530295,3,53,WASHINGTON,90529
530296,3,53,WASHINGTON,45549
530297,3,53,WASHINGTON,57638
530298,3,53,WASHINGTON,45549
530299,3,53,WASHINGTON,85209
530300,3,53,WASHINGTON,85209
530301,3,53,WASHINGTON,90529
530302,3,53,WASHINGTON,90529
530303,3,53,WASHINGTON,90529
530304,3,53,WASHINGTON,57638
530305,3,53,WASHINGTON,57638
530306,3,53,WASHINGTON,90529
530307,3,53,WASHINGTON,45549
530308,3,53,WASHINGTON,90529
530309,3,53,WASHINGTON,45549
530310,3,53,WASHINGTON,74758
530311,3,53,WASHINGTON,57638
530312,3,53,WASHINGTON,57638
530313,3,53,WASHINGTON,57638
530314,3,53,WASHINGTON,57638
530315,3,53,WASHINGTON,57638
530316,3,53,WASHINGTON,57638
530317,3,53,WASHINGTON,85209
530318,3,53,WASHINGTON,90529
530319,3,53,WASHINGTON,57638
530320,3,53,WASHINGTON,90529
530321,3,53,WASHINGTON,57638
530322,3,53,WASHINGTON,57638
530323,3,53,WASHINGTON,90529
530324,3,53,WASHINGTON,90529
530325,3,53,WASHINGTON,57638
530326,3,53,WASHINGTON,90529
530327,3,53,WASHINGTON,90529
530328,3,53,WASHINGTON,57638
530329,3,53,WASHINGTON,57638
530330,3,53,WASHINGTON,57638
530331,3,53,WASHINGTON,57638
530332,3,53,WASHINGTON,90529
530333,3,53,WASHINGTON,57638
530334,3,53,WASHINGTON,57638
530335,3,53,WASHINGTON,57638
530336,3,53,WASHINGTON,90529
530337,3,53,WASHINGTON,90529
530338,3,53,WASHINGTON,90529
530339,3,53,WASHINGTON,90529
530340,3,53,WASHINGTON,57638
530341,3,53,WASHINGTON,90529
530342,3,53,WASHINGTON,57638
530343,3,53,WASHINGTON,57638
530344,3,53,WASHINGTON,90529
530345,3,53,WASHINGTON,90529
530346,3,53,WASHINGTON,90529
530347,3,53,WASHINGTON,71605
530348,3,53,WASHINGTON,58516
530349,3,53,WASHINGTON,58516
530350,3,53,WASHINGTON,71605
530351,3,53,WASHINGTON,71605
530352,3,53,WASHINGTON,58516
530353,3,53,WASHINGTON,58516
530354,3,53,WASHINGTON,71605
530355,3,53,WASHINGTON,71605
530356,3,53,WASHINGTON,71605
530357,3,53,WASHINGTON,58516
530358,3,53,WASHINGTON,71605
530359,3,53,WASHINGTON,58516
530360,3,53,WASHINGTON,58516
530361,3,53,WASHINGTON,58516
530362,3,53,WASHINGTON,68182
530363,3,53,WASHINGTON,68182
530364,3,53,WASHINGTON,68182
530365,3,53,WASHINGTON,58516
530366,3,53,WASHINGTON,71605
530367,3,53,WASHINGTON,71605
530368,3,53,WASHINGTON,71605
530369,3,53,WASHINGTON,58516
530370,3,53,WASHINGTON,71605
530371,3,53,WASHINGTON,58516
530372,3,53,WASHINGTON,58516
530373,3,53,WASHINGTON,71605
530374,3,53,WASHINGTON,58516
530375,3,53,WASHINGTON,58516
530376,3,53,WASHINGTON,71605
530377,3,53,WASHINGTON,71605
530378,3,53,WASHINGTON,71605
530379,3,53,WASHINGTON,44153
530380,3,53,WASHINGTON,66763
530381,3,53,WASHINGTON,41396
530382,3,53,WASHINGTON,44153
530383,3,53,WASHINGTON,58516
530384,3,53,WASHINGTON,44153
530385,3,53,WASHINGTON,71605
530386,3,53,WASHINGTON,71605
530387,3,53,WASHINGTON,69385
530388,3,53,WASHINGTON,41396
530389,3,53,WASHINGTON,71605
530390,3,53,WASHINGTON,60762
530391,3,53,WASHINGTON,41396
530392,3,53,WASHINGTON,58708
530393,3,53,WASHINGTON,44153
530394,3,53,WASHINGTON,44153
530395,3,53,WASHINGTON,41396
530396,3,53,WASHINGTON,41396
530397,3,53,WASHINGTON,44153
530398,3,53,WASHINGTON,44153
530399,3,53,WASHINGTON,41396
530400,3,53,WASHINGTON,44153
530401,3,53,WASHINGTON,41396
530402,3,53,WASHINGTON,41396
530403,3,53,WASHINGTON,44153
530404,3,53,WASHINGTON,44153
530405,3,53,WASHINGTON,50960
530406,3,53,WASHINGTON,57416
530407,3,53,WASHINGTON,57416
530408,3,53,WASHINGTON,44153
530409,3,53,WASHINGTON,85209
530410,3,53,WASHINGTON,85209
530411,3,53,WASHINGTON,85209
530412,3,53,WASHINGTON,57416
530413,3,53,WASHINGTON,44153
530414,3,53,WASHINGTON,57416
530415,3,53,WASHINGTON,85209
530416,3,53,WASHINGTON,85209
530417,3,53,WASHINGTON,85209
530418,3,53,WASHINGTON,85209
530419,3,53,WASHINGTON,85209
530420,3,53,WASHINGTON,85209
530421,3,53,WASHINGTON,85209
530422,3,53,WASHINGTON,85209
530423,3,53,WASHINGTON,85209
530424,3,53,WASHINGTON,85209
530425,3,53,WASHINGTON,85209
530426,3,53,WASHINGTON,85209
530427,3,53,WASHINGTON,85209
530428,3,53,WASHINGTON,85209
530429,3,53,WASHINGTON,85209
530430,3,53,WASHINGTON,85209
530431,3,53,WASHINGTON,85209
530432,3,53,WASHINGTON,85209
530433,3,53,WASHINGTON,85209
530434,3,53,WASHINGTON,85209
530435,3,53,WASHINGTON,85209
530436,3,53,WASHINGTON,85209
530437,3,53,WASHINGTON,85209
530438,3,53,WASHINGTON,85209
530439,3,53,WASHINGTON,85209
530440,3,53,WASHINGTON,85209
530441,3,53,WASHINGTON,85209
530442,3,53,WASHINGTON,85209
530443,3,53,WASHINGTON,85209
530444,3,53,WASHINGTON,85209
530445,3,53,WASHINGTON,85209
530446,3,53,WASHINGTON,85209
530447,3,53,WASHINGTON,81627
530448,3,53,WASHINGTON,81627
530449,3,53,WASHINGTON,85209
530450,3,53,WASHINGTON,85209
530451,3,53,WASHINGTON,85209
530452,3,53,WASHINGTON,85209
530453,3,53,WASHINGTON,45284
530454,3,53,WASHINGTON,58516
530455,3,53,WASHINGTON,52891
530456,3,53,WASHINGTON,46357
530457,3,53,WASHINGTON,46357
530458,3,53,WASHINGTON,52891
530459,3,53,WASHINGTON,52891
530460,3,53,WASHINGTON,46357
530461,3,53,WASHINGTON,46357
530462,3,53,WASHINGTON,46357
530463,3,53,WASHINGTON,52891
530464,3,53,WASHINGTON,46357
530465,3,53,WASHINGTON,46357
530466,3,53,WASHINGTON,46357
530467,3,53,WASHINGTON,46357
530468,3,53,WASHINGTON,52911
530469,3,53,WASHINGTON,46357
530470,3,53,WASHINGTON,52911
530471,3,53,WASHINGTON,52891
530472,3,53,WASHINGTON,52891
530473,3,53,WASHINGTON,52891
530474,3,53,WASHINGTON,52891
530475,3,53,WASHINGTON,52891
530476,3,53,WASHINGTON,46357
530477,3,53,WASHINGTON,46357
530478,3,53,WASHINGTON,46357
530479,3,53,WASHINGTON,46357
530480,3,53,WASHINGTON,46357
530481,3,53,WASHINGTON,52911
530482,3,53,WASHINGTON,52911
530483,3,53,WASHINGTON,52911
530484,3,53,WASHINGTON,52891
530485,3,53,WASHINGTON,52891
530486,3,53,WASHINGTON,52891
530487,3,53,WASHINGTON,46357
530488,3,53,WASHINGTON,46357
530489,3,53,WASHINGTON,46357
530490,3,53,WASHINGTON,52891
530491,3,53,WASHINGTON,68182
530492,3,53,WASHINGTON,68182
530493,3,53,WASHINGTON,52891
530494,3,53,WASHINGTON,68182
530495,3,53,WASHINGTON,68182
530496,3,53,WASHINGTON,68182
530497,3,53,WASHINGTON,68182
530498,3,53,WASHINGTON,52911
530499,3,53,WASHINGTON,52911
530500,3,53,WASHINGTON,52911
530501,3,53,WASHINGTON,52891
530502,3,53,WASHINGTON,52891
530503,3,53,WASHINGTON,68182
530504,3,53,WASHINGTON,52891
530505,3,53,WASHINGTON,68182
530506,3,53,WASHINGTON,68182
530507,3,53,WASHINGTON,68182
530508,3,53,WASHINGTON,52911
530509,3,53,WASHINGTON,68182
530510,3,53,WASHINGTON,52891
530511,3,53,WASHINGTON,68182
530512,3,53,WASHINGTON,68182
530513,3,53,WASHINGTON,68182
530514,3,53,WASHINGTON,68182
530515,3,53,WASHINGTON,52911
530516,3,53,WASHINGTON,52911
530517,3,53,WASHINGTON,52911
530518,3,53,WASHINGTON,68182
530519,3,53,WASHINGTON,68182
530520,3,53,WASHINGTON,68182
530521,3,53,WASHINGTON,68182
530522,3,53,WASHINGTON,68182
530523,3,53,WASHINGTON,68182
530524,3,53,WASHINGTON,68182
530525,3,53,WASHINGTON,52911
530526,3,53,WASHINGTON,68182
530527,3,53,WASHINGTON,68182
530528,3,53,WASHINGTON,68182
530529,3,53,WASHINGTON,52911
530530,3,53,WASHINGTON,68182
530531,3,53,WASHINGTON,68182
530532,3,53,WASHINGTON,68182
530533,3,53,WASHINGTON,68182
530534,3,53,WASHINGTON,52911
530535,3,53,WASHINGTON,52911
530536,3,53,WASHINGTON,68182
530537,3,53,WASHINGTON,68182
530538,3,53,WASHINGTON,68182
530539,3,53,WASHINGTON,68182
530540,3,53,WASHINGTON,68182
530541,3,53,WASHINGTON,68182
530542,3,53,WASHINGTON,68182
530543,3,53,WASHINGTON,52911
530544,3,53,WASHINGTON,68182
530545,3,53,WASHINGTON,68182
530546,3,53,WASHINGTON,52911
530547,3,53,WASHINGTON,52911
530548,3,53,WASHINGTON,68182
530549,3,53,WASHINGTON,68182
530550,3,53,WASHINGTON,68182
530551,3,53,WASHINGTON,68182
530552,3,53,WASHINGTON,68182
530553,3,53,WASHINGTON,68182
530554,3,53,WASHINGTON,68182
530555,3,53,WASHINGTON,68182
530556,3,53,WASHINGTON,68182
530557,3,53,WASHINGTON,68182
530558,3,53,WASHINGTON,68182
530559,3,53,WASHINGTON,52911
530560,3,53,WASHINGTON,68182
530561,3,53,WASHINGTON,52911
530562,3,53,WASHINGTON,68182
530563,3,53,WASHINGTON,68182
530564,3,53,WASHINGTON,68182
530565,3,53,WASHINGTON,68182
530566,3,53,WASHINGTON,68182
530567,3,53,WASHINGTON,68182
530568,3,53,WASHINGTON,68182
530569,3,53,WASHINGTON,68182
530570,3,53,WASHINGTON,68182
530571,3,53,WASHINGTON,68182
530572,3,53,WASHINGTON,68182
530573,3,53,WASHINGTON,68182
530574,3,53,WASHINGTON,68182
530575,3,53,WASHINGTON,68182
530576,3,53,WASHINGTON,68182
530577,3,53,WASHINGTON,68182
530578,3,53,WASHINGTON,52911
530579,3,53,WASHINGTON,68182
530580,3,53,WASHINGTON,68182
530581,3,53,WASHINGTON,68182
530582,3,53,WASHINGTON,68182
530583,3,53,WASHINGTON,68182
530584,3,53,WASHINGTON,68182
530585,3,53,WASHINGTON,68182
530586,3,53,WASHINGTON,68182
530587,3,53,WASHINGTON,52911
530588,3,53,WASHINGTON,52911
530589,3,53,WASHINGTON,52911
530590,3,53,WASHINGTON,52911
530591,3,53,WASHINGTON,68182
530592,3,53,WASHINGTON,52911
530593,3,53,WASHINGTON,68182
530594,3,53,WASHINGTON,52911
530595,3,53,WASHINGTON,68182
530596,3,53,WASHINGTON,68182
530597,3,53,WASHINGTON,68182
530598,3,53,WASHINGTON,68182
530599,3,53,WASHINGTON,52911
530600,3,53,WASHINGTON,52911
530601,3,53,WASHINGTON,52911
530602,3,53,WASHINGTON,52911
530603,3,53,WASHINGTON,52911
530604,3,53,WASHINGTON,68182
530605,3,53,WASHINGTON,68182
530606,3,53,WASHINGTON,68182
530607,3,53,WASHINGTON,52911
530608,3,53,WASHINGTON,68182
530609,3,53,WASHINGTON,68182
530610,3,53,WASHINGTON,68182
530611,3,53,WASHINGTON,52911
530612,3,53,WASHINGTON,68182
530613,3,53,WASHINGTON,68182
530614,3,53,WASHINGTON,52911
530615,3,53,WASHINGTON,68182
530616,3,53,WASHINGTON,52911
530617,3,53,WASHINGTON,68182
530618,3,53,WASHINGTON,68182
530619,3,53,WASHINGTON,68182
530620,3,53,WASHINGTON,52911
530621,3,53,WASHINGTON,68182
530622,3,53,WASHINGTON,52911
530623,3,53,WASHINGTON,43324
530624,3,53,WASHINGTON,43324
530625,3,53,WASHINGTON,43324
530626,3,53,WASHINGTON,43324
530627,3,53,WASHINGTON,52901
530628,3,53,WASHINGTON,43324
530629,3,53,WASHINGTON,52825
530630,3,53,WASHINGTON,43324
530631,3,53,WASHINGTON,52825
530632,3,53,WASHINGTON,43324
530633,3,53,WASHINGTON,43324
530634,3,53,WASHINGTON,52825
530635,3,53,WASHINGTON,52825
530636,3,53,WASHINGTON,43324
530637,3,53,WASHINGTON,43324
530638,3,53,WASHINGTON,52825
530639,3,53,WASHINGTON,52825
530640,3,53,WASHINGTON,43324
530641,3,53,WASHINGTON,43324
530642,3,53,WASHINGTON,52825
530643,3,53,WASHINGTON,52825
530644,3,53,WASHINGTON,52825
530645,3,53,WASHINGTON,43324
530646,3,53,WASHINGTON,43324
530647,3,53,WASHINGTON,52825
530648,3,53,WASHINGTON,43324
530649,3,53,WASHINGTON,45284
530650,3,53,WASHINGTON,74452
530651,3,53,WASHINGTON,74452
530652,3,53,WASHINGTON,45284
530653,3,53,WASHINGTON,74452
530654,3,53,WASHINGTON,74452
530655,3,53,WASHINGTON,74452
530656,3,53,WASHINGTON,74452
530657,3,53,WASHINGTON,74452
530658,3,53,WASHINGTON,74452
530659,3,53,WASHINGTON,74452
530660,3,53,WASHINGTON,74452
530661,3,53,WASHINGTON,74452
530662,3,53,WASHINGTON,74452
530663,3,53,WASHINGTON,74452
530664,3,53,WASHINGTON,74452
530665,3,53,WASHINGTON,74452
530666,3,53,WASHINGTON,74452
